epoc (ms),timestamp (-0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1516040886025,2018-01-15T10.28.06.025,145.172,-0.040,0.007,1.000
1516040886025,2018-01-15T10.28.06.025,145.172,-0.041,0.009,0.999
1516040886051,2018-01-15T10.28.06.051,145.198,-0.040,0.003,1.000
1516040886051,2018-01-15T10.28.06.051,145.198,-0.040,0.007,0.998
1516040886051,2018-01-15T10.28.06.051,145.198,-0.042,0.007,1.000
1516040886057,2018-01-15T10.28.06.057,145.204,-0.040,0.009,0.998
1516040886057,2018-01-15T10.28.06.057,145.204,-0.040,0.008,0.999
1516040886057,2018-01-15T10.28.06.057,145.204,-0.038,0.003,1.000
1516040886081,2018-01-15T10.28.06.081,145.228,-0.040,0.005,1.000
1516040886081,2018-01-15T10.28.06.081,145.228,-0.042,0.002,0.998
1516040886081,2018-01-15T10.28.06.081,145.228,-0.041,0.006,0.997
1516040886089,2018-01-15T10.28.06.089,145.236,-0.042,0.009,0.996
1516040886089,2018-01-15T10.28.06.089,145.236,-0.041,0.005,0.997
1516040886089,2018-01-15T10.28.06.089,145.236,-0.040,0.003,0.997
1516040886111,2018-01-15T10.28.06.111,145.258,-0.041,0.009,0.999
1516040886111,2018-01-15T10.28.06.111,145.258,-0.041,0.006,0.998
1516040886111,2018-01-15T10.28.06.111,145.258,-0.040,0.005,0.999
1516040886116,2018-01-15T10.28.06.116,145.263,-0.042,0.003,0.998
1516040886116,2018-01-15T10.28.06.116,145.263,-0.039,0.001,0.996
1516040886116,2018-01-15T10.28.06.116,145.263,-0.037,0.005,0.998
1516040886141,2018-01-15T10.28.06.141,145.288,-0.039,0.007,0.995
1516040886141,2018-01-15T10.28.06.141,145.288,-0.040,0.005,0.999
1516040886141,2018-01-15T10.28.06.141,145.288,-0.042,0.008,0.996
1516040886149,2018-01-15T10.28.06.149,145.296,-0.041,0.005,0.999
1516040886149,2018-01-15T10.28.06.149,145.296,-0.042,0.005,0.997
1516040886149,2018-01-15T10.28.06.149,145.296,-0.041,0.005,1.000
1516040886171,2018-01-15T10.28.06.171,145.318,-0.039,0.004,0.996
1516040886171,2018-01-15T10.28.06.171,145.318,-0.042,0.005,1.000
1516040886171,2018-01-15T10.28.06.171,145.318,-0.043,0.005,0.999
1516040886179,2018-01-15T10.28.06.179,145.326,-0.040,0.006,0.993
1516040886179,2018-01-15T10.28.06.179,145.326,-0.043,0.009,0.994
1516040886179,2018-01-15T10.28.06.179,145.326,-0.037,0.005,1.000
1516040886201,2018-01-15T10.28.06.201,145.348,-0.042,0.006,0.998
1516040886201,2018-01-15T10.28.06.201,145.348,-0.040,0.005,1.002
1516040886201,2018-01-15T10.28.06.201,145.348,-0.038,0.007,1.000
1516040886207,2018-01-15T10.28.06.207,145.354,-0.042,0.007,0.995
1516040886207,2018-01-15T10.28.06.207,145.354,-0.043,0.006,1.000
1516040886207,2018-01-15T10.28.06.207,145.354,-0.042,0.003,0.999
1516040886231,2018-01-15T10.28.06.231,145.378,-0.038,0.003,1.000
1516040886231,2018-01-15T10.28.06.231,145.378,-0.041,0.006,0.998
1516040886231,2018-01-15T10.28.06.231,145.378,-0.042,0.004,0.995
1516040886239,2018-01-15T10.28.06.239,145.386,-0.040,0.003,1.003
1516040886239,2018-01-15T10.28.06.239,145.386,-0.043,0.005,1.001
1516040886239,2018-01-15T10.28.06.239,145.386,-0.040,0.007,0.998
1516040886261,2018-01-15T10.28.06.261,145.408,-0.040,0.006,0.998
1516040886261,2018-01-15T10.28.06.261,145.408,-0.042,0.006,0.993
1516040886261,2018-01-15T10.28.06.261,145.408,-0.041,0.003,0.996
1516040886269,2018-01-15T10.28.06.269,145.416,-0.044,0.005,0.999
1516040886269,2018-01-15T10.28.06.269,145.416,-0.042,0.004,1.000
1516040886269,2018-01-15T10.28.06.269,145.416,-0.041,0.006,1.000
1516040886291,2018-01-15T10.28.06.291,145.438,-0.040,0.006,0.998
1516040886291,2018-01-15T10.28.06.291,145.438,-0.041,0.007,0.998
1516040886291,2018-01-15T10.28.06.291,145.438,-0.038,0.004,1.000
1516040886296,2018-01-15T10.28.06.296,145.443,-0.041,0.004,0.997
1516040886296,2018-01-15T10.28.06.296,145.443,-0.042,0.004,0.997
1516040886296,2018-01-15T10.28.06.296,145.443,-0.041,0.003,1.000
1516040886321,2018-01-15T10.28.06.321,145.468,-0.041,0.004,0.998
1516040886321,2018-01-15T10.28.06.321,145.468,-0.038,0.005,0.998
1516040886321,2018-01-15T10.28.06.321,145.468,-0.039,0.005,0.998
1516040886330,2018-01-15T10.28.06.330,145.477,-0.040,0.006,0.998
1516040886330,2018-01-15T10.28.06.330,145.477,-0.042,0.006,1.000
1516040886330,2018-01-15T10.28.06.330,145.477,-0.040,0.004,0.999
1516040886351,2018-01-15T10.28.06.351,145.498,-0.041,0.008,1.000
1516040886351,2018-01-15T10.28.06.351,145.498,-0.044,0.010,0.997
1516040886351,2018-01-15T10.28.06.351,145.498,-0.039,0.006,1.000
1516040886359,2018-01-15T10.28.06.359,145.506,-0.041,0.004,0.998
1516040886359,2018-01-15T10.28.06.359,145.506,-0.042,0.005,0.997
1516040886359,2018-01-15T10.28.06.359,145.506,-0.042,0.007,0.996
1516040886381,2018-01-15T10.28.06.381,145.528,-0.040,0.005,0.997
1516040886381,2018-01-15T10.28.06.381,145.528,-0.042,0.000,1.002
1516040886381,2018-01-15T10.28.06.381,145.528,-0.041,0.003,1.000
1516040886386,2018-01-15T10.28.06.386,145.533,-0.040,0.007,0.998
1516040886386,2018-01-15T10.28.06.386,145.533,-0.041,0.005,0.999
1516040886386,2018-01-15T10.28.06.386,145.533,-0.040,0.002,0.997
1516040886411,2018-01-15T10.28.06.411,145.558,-0.039,0.007,0.999
1516040886411,2018-01-15T10.28.06.411,145.558,-0.039,0.008,0.996
1516040886411,2018-01-15T10.28.06.411,145.558,-0.038,0.006,1.000
1516040886419,2018-01-15T10.28.06.419,145.566,-0.042,0.005,0.999
1516040886419,2018-01-15T10.28.06.419,145.566,-0.043,0.006,0.994
1516040886419,2018-01-15T10.28.06.419,145.566,-0.041,0.006,0.997
1516040886441,2018-01-15T10.28.06.441,145.588,-0.040,0.008,0.996
1516040886441,2018-01-15T10.28.06.441,145.588,-0.038,0.004,0.999
1516040886441,2018-01-15T10.28.06.441,145.588,-0.042,0.006,0.998
1516040886449,2018-01-15T10.28.06.449,145.596,-0.041,0.006,0.998
1516040886449,2018-01-15T10.28.06.449,145.596,-0.041,0.006,1.000
1516040886449,2018-01-15T10.28.06.449,145.596,-0.042,0.006,0.996
1516040886471,2018-01-15T10.28.06.471,145.618,-0.040,0.007,0.999
1516040886471,2018-01-15T10.28.06.471,145.618,-0.040,0.008,0.998
1516040886471,2018-01-15T10.28.06.471,145.618,-0.038,0.007,0.995
1516040886479,2018-01-15T10.28.06.479,145.626,-0.036,0.010,0.999
1516040886479,2018-01-15T10.28.06.479,145.626,-0.041,0.007,0.997
1516040886479,2018-01-15T10.28.06.479,145.626,-0.042,0.005,0.999
1516040886501,2018-01-15T10.28.06.501,145.648,-0.042,0.006,0.999
1516040886501,2018-01-15T10.28.06.501,145.648,-0.039,0.006,0.998
1516040886501,2018-01-15T10.28.06.501,145.648,-0.037,0.005,0.999
1516040886506,2018-01-15T10.28.06.506,145.653,-0.042,0.005,1.000
1516040886506,2018-01-15T10.28.06.506,145.653,-0.044,0.008,0.997
1516040886506,2018-01-15T10.28.06.506,145.653,-0.042,0.006,1.000
1516040886531,2018-01-15T10.28.06.531,145.678,-0.041,0.007,1.000
1516040886531,2018-01-15T10.28.06.531,145.678,-0.042,0.009,0.997
1516040886531,2018-01-15T10.28.06.531,145.678,-0.038,0.010,1.000
1516040886539,2018-01-15T10.28.06.539,145.686,-0.039,0.005,1.000
1516040886539,2018-01-15T10.28.06.539,145.686,-0.039,0.003,0.997
1516040886539,2018-01-15T10.28.06.539,145.686,-0.038,0.007,0.997
1516040886561,2018-01-15T10.28.06.561,145.708,-0.038,0.008,0.998
1516040886561,2018-01-15T10.28.06.561,145.708,-0.042,0.004,1.000
1516040886561,2018-01-15T10.28.06.561,145.708,-0.039,0.006,0.998
1516040886569,2018-01-15T10.28.06.569,145.716,-0.039,0.008,0.999
1516040886569,2018-01-15T10.28.06.569,145.716,-0.040,0.007,0.998
1516040886569,2018-01-15T10.28.06.569,145.716,-0.040,0.004,1.000
1516040886591,2018-01-15T10.28.06.591,145.738,-0.042,0.007,1.001
1516040886591,2018-01-15T10.28.06.591,145.738,-0.039,0.007,1.000
1516040886591,2018-01-15T10.28.06.591,145.738,-0.041,0.003,0.998
1516040886596,2018-01-15T10.28.06.596,145.743,-0.042,0.004,0.998
1516040886596,2018-01-15T10.28.06.596,145.743,-0.041,0.005,0.996
1516040886596,2018-01-15T10.28.06.596,145.743,-0.041,0.007,0.996
1516040886621,2018-01-15T10.28.06.621,145.768,-0.039,0.004,0.995
1516040886621,2018-01-15T10.28.06.621,145.768,-0.043,0.006,1.000
1516040886621,2018-01-15T10.28.06.621,145.768,-0.040,0.005,1.003
1516040886629,2018-01-15T10.28.06.629,145.776,-0.040,0.004,0.999
1516040886629,2018-01-15T10.28.06.629,145.776,-0.042,0.005,0.999
1516040886629,2018-01-15T10.28.06.629,145.776,-0.041,0.008,0.995
1516040886651,2018-01-15T10.28.06.651,145.798,-0.040,0.008,0.998
1516040886651,2018-01-15T10.28.06.651,145.798,-0.038,0.007,0.999
1516040886651,2018-01-15T10.28.06.651,145.798,-0.043,0.006,0.998
1516040886659,2018-01-15T10.28.06.659,145.806,-0.042,0.007,0.999
1516040886659,2018-01-15T10.28.06.659,145.806,-0.039,0.003,1.003
1516040886659,2018-01-15T10.28.06.659,145.806,-0.040,0.006,0.999
1516040886667,2018-01-15T10.28.06.667,145.814,-0.044,0.008,0.999
1516040886667,2018-01-15T10.28.06.667,145.814,-0.041,0.007,0.998
1516040886667,2018-01-15T10.28.06.667,145.814,-0.042,0.006,0.996
1516040886682,2018-01-15T10.28.06.682,145.829,-0.042,0.006,0.997
1516040886682,2018-01-15T10.28.06.682,145.829,-0.039,0.004,0.999
1516040886682,2018-01-15T10.28.06.682,145.829,-0.039,0.007,1.002
1516040886712,2018-01-15T10.28.06.712,145.859,-0.037,0.004,0.996
1516040886712,2018-01-15T10.28.06.712,145.859,-0.039,0.007,0.997
1516040886712,2018-01-15T10.28.06.712,145.859,-0.041,0.006,1.000
1516040886719,2018-01-15T10.28.06.719,145.866,-0.042,0.004,0.999
1516040886719,2018-01-15T10.28.06.719,145.866,-0.042,0.005,1.001
1516040886719,2018-01-15T10.28.06.719,145.866,-0.042,0.005,0.999
1516040886726,2018-01-15T10.28.06.726,145.873,-0.041,0.006,0.998
1516040886726,2018-01-15T10.28.06.726,145.873,-0.039,0.006,1.000
1516040886726,2018-01-15T10.28.06.726,145.873,-0.042,0.005,0.995
1516040886741,2018-01-15T10.28.06.741,145.888,-0.041,0.009,0.996
1516040886741,2018-01-15T10.28.06.741,145.888,-0.041,0.005,1.001
1516040886741,2018-01-15T10.28.06.741,145.888,-0.039,0.004,1.000
1516040886749,2018-01-15T10.28.06.749,145.896,-0.040,0.009,0.999
1516040886749,2018-01-15T10.28.06.749,145.896,-0.040,0.008,0.998
1516040886749,2018-01-15T10.28.06.749,145.896,-0.041,0.006,0.998
1516040886771,2018-01-15T10.28.06.771,145.918,-0.040,0.004,0.999
1516040886771,2018-01-15T10.28.06.771,145.918,-0.041,0.004,0.998
1516040886771,2018-01-15T10.28.06.771,145.918,-0.042,0.005,1.000
1516040886777,2018-01-15T10.28.06.777,145.924,-0.042,0.006,0.998
1516040886777,2018-01-15T10.28.06.777,145.924,-0.041,0.008,0.996
1516040886777,2018-01-15T10.28.06.777,145.924,-0.039,0.003,1.001
1516040886801,2018-01-15T10.28.06.801,145.948,-0.040,0.004,1.000
1516040886801,2018-01-15T10.28.06.801,145.948,-0.041,0.006,0.997
1516040886801,2018-01-15T10.28.06.801,145.948,-0.039,0.008,0.996
1516040886809,2018-01-15T10.28.06.809,145.956,-0.043,0.001,0.996
1516040886809,2018-01-15T10.28.06.809,145.956,-0.040,0.003,0.995
1516040886809,2018-01-15T10.28.06.809,145.956,-0.041,0.009,0.999
1516040886831,2018-01-15T10.28.06.831,145.978,-0.041,0.006,0.998
1516040886831,2018-01-15T10.28.06.831,145.978,-0.042,0.005,0.999
1516040886831,2018-01-15T10.28.06.831,145.978,-0.042,0.006,0.993
1516040886836,2018-01-15T10.28.06.836,145.983,-0.039,0.005,0.997
1516040886836,2018-01-15T10.28.06.836,145.983,-0.042,0.007,0.999
1516040886836,2018-01-15T10.28.06.836,145.983,-0.043,0.007,0.999
1516040886861,2018-01-15T10.28.06.861,146.008,-0.041,0.005,1.000
1516040886861,2018-01-15T10.28.06.861,146.008,-0.040,0.006,0.998
1516040886861,2018-01-15T10.28.06.861,146.008,-0.042,0.007,0.997
1516040886869,2018-01-15T10.28.06.869,146.016,-0.041,0.007,1.000
1516040886869,2018-01-15T10.28.06.869,146.016,-0.040,0.009,0.997
1516040886869,2018-01-15T10.28.06.869,146.016,-0.042,0.002,0.999
1516040886891,2018-01-15T10.28.06.891,146.038,-0.042,0.006,1.001
1516040886891,2018-01-15T10.28.06.891,146.038,-0.040,0.004,1.000
1516040886891,2018-01-15T10.28.06.891,146.038,-0.038,0.008,1.000
1516040886899,2018-01-15T10.28.06.899,146.046,-0.040,0.008,0.998
1516040886899,2018-01-15T10.28.06.899,146.046,-0.041,0.006,1.000
1516040886899,2018-01-15T10.28.06.899,146.046,-0.042,0.005,1.000
1516040886921,2018-01-15T10.28.06.921,146.068,-0.038,0.001,0.998
1516040886921,2018-01-15T10.28.06.921,146.068,-0.042,0.006,0.999
1516040886921,2018-01-15T10.28.06.921,146.068,-0.040,0.007,1.000
1516040886926,2018-01-15T10.28.06.926,146.073,-0.041,0.005,1.002
1516040886926,2018-01-15T10.28.06.926,146.073,-0.041,0.008,1.000
1516040886926,2018-01-15T10.28.06.926,146.073,-0.038,0.007,0.999
1516040886951,2018-01-15T10.28.06.951,146.098,-0.039,0.006,1.000
1516040886951,2018-01-15T10.28.06.951,146.098,-0.042,0.005,0.999
1516040886951,2018-01-15T10.28.06.951,146.098,-0.040,0.007,0.999
1516040886959,2018-01-15T10.28.06.959,146.106,-0.039,0.006,1.000
1516040886959,2018-01-15T10.28.06.959,146.106,-0.042,0.008,0.995
1516040886959,2018-01-15T10.28.06.959,146.106,-0.042,0.008,1.000
1516040886981,2018-01-15T10.28.06.981,146.128,-0.039,0.006,1.000
1516040886981,2018-01-15T10.28.06.981,146.128,-0.042,0.002,1.000
1516040886981,2018-01-15T10.28.06.981,146.128,-0.038,0.005,0.995
1516040886985,2018-01-15T10.28.06.985,146.132,-0.039,0.006,0.998
1516040886985,2018-01-15T10.28.06.985,146.132,-0.043,0.004,0.999
1516040886985,2018-01-15T10.28.06.985,146.132,-0.039,0.006,0.996
1516040887011,2018-01-15T10.28.07.011,146.158,-0.040,0.008,0.996
1516040887011,2018-01-15T10.28.07.011,146.158,-0.040,0.006,0.998
1516040887011,2018-01-15T10.28.07.011,146.158,-0.041,0.006,0.998
1516040887014,2018-01-15T10.28.07.014,146.161,-0.041,0.006,0.999
1516040887014,2018-01-15T10.28.07.014,146.161,-0.040,0.005,0.997
1516040887014,2018-01-15T10.28.07.014,146.161,-0.037,0.001,1.003
1516040887041,2018-01-15T10.28.07.041,146.188,-0.039,0.003,1.002
1516040887041,2018-01-15T10.28.07.041,146.188,-0.043,0.002,1.000
1516040887041,2018-01-15T10.28.07.041,146.188,-0.043,0.004,0.998
1516040887045,2018-01-15T10.28.07.045,146.192,-0.036,0.007,1.001
1516040887045,2018-01-15T10.28.07.045,146.192,-0.040,0.006,1.000
1516040887045,2018-01-15T10.28.07.045,146.192,-0.042,0.006,1.000
1516040887071,2018-01-15T10.28.07.071,146.218,-0.042,0.007,0.999
1516040887071,2018-01-15T10.28.07.071,146.218,-0.041,0.007,0.999
1516040887071,2018-01-15T10.28.07.071,146.218,-0.041,0.004,0.996
1516040887076,2018-01-15T10.28.07.076,146.223,-0.040,0.004,1.000
1516040887076,2018-01-15T10.28.07.076,146.223,-0.036,0.002,0.999
1516040887076,2018-01-15T10.28.07.076,146.223,-0.038,0.005,1.000
1516040887101,2018-01-15T10.28.07.101,146.248,-0.039,0.008,1.000
1516040887101,2018-01-15T10.28.07.101,146.248,-0.038,0.003,0.999
1516040887101,2018-01-15T10.28.07.101,146.248,-0.041,0.007,1.000
1516040887109,2018-01-15T10.28.07.109,146.256,-0.040,0.009,0.999
1516040887109,2018-01-15T10.28.07.109,146.256,-0.039,0.009,0.995
1516040887109,2018-01-15T10.28.07.109,146.256,-0.040,0.006,0.997
1516040887131,2018-01-15T10.28.07.131,146.278,-0.040,0.007,0.999
1516040887131,2018-01-15T10.28.07.131,146.278,-0.041,0.007,0.996
1516040887131,2018-01-15T10.28.07.131,146.278,-0.040,0.007,0.997
1516040887137,2018-01-15T10.28.07.137,146.284,-0.038,0.007,1.000
1516040887137,2018-01-15T10.28.07.137,146.284,-0.041,0.004,0.997
1516040887137,2018-01-15T10.28.07.137,146.284,-0.041,0.003,1.001
1516040887161,2018-01-15T10.28.07.161,146.308,-0.042,0.008,0.999
1516040887161,2018-01-15T10.28.07.161,146.308,-0.042,0.004,1.000
1516040887161,2018-01-15T10.28.07.161,146.308,-0.041,0.004,0.998
1516040887169,2018-01-15T10.28.07.169,146.316,-0.041,0.007,0.995
1516040887169,2018-01-15T10.28.07.169,146.316,-0.040,0.006,0.998
1516040887169,2018-01-15T10.28.07.169,146.316,-0.039,0.004,1.000
1516040887191,2018-01-15T10.28.07.191,146.338,-0.036,0.009,1.000
1516040887191,2018-01-15T10.28.07.191,146.338,-0.038,0.009,0.999
1516040887191,2018-01-15T10.28.07.191,146.338,-0.042,0.007,0.999
1516040887196,2018-01-15T10.28.07.196,146.343,-0.039,0.006,0.995
1516040887196,2018-01-15T10.28.07.196,146.343,-0.042,0.005,0.997
1516040887196,2018-01-15T10.28.07.196,146.343,-0.042,0.006,0.997
1516040887221,2018-01-15T10.28.07.221,146.368,-0.042,0.004,0.994
1516040887221,2018-01-15T10.28.07.221,146.368,-0.043,0.008,0.999
1516040887221,2018-01-15T10.28.07.221,146.368,-0.042,0.006,0.998
1516040887229,2018-01-15T10.28.07.229,146.376,-0.040,0.003,0.997
1516040887229,2018-01-15T10.28.07.229,146.376,-0.041,0.008,1.001
1516040887229,2018-01-15T10.28.07.229,146.376,-0.039,0.007,1.004
1516040887251,2018-01-15T10.28.07.251,146.398,-0.040,0.004,1.001
1516040887251,2018-01-15T10.28.07.251,146.398,-0.038,0.008,0.998
1516040887251,2018-01-15T10.28.07.251,146.398,-0.041,0.008,0.997
1516040887259,2018-01-15T10.28.07.259,146.406,-0.041,0.005,0.996
1516040887259,2018-01-15T10.28.07.259,146.406,-0.041,0.003,0.999
1516040887259,2018-01-15T10.28.07.259,146.406,-0.042,0.005,1.000
1516040887281,2018-01-15T10.28.07.281,146.428,-0.039,0.006,0.999
1516040887281,2018-01-15T10.28.07.281,146.428,-0.038,0.005,0.997
1516040887281,2018-01-15T10.28.07.281,146.428,-0.041,0.005,0.998
1516040887293,2018-01-15T10.28.07.293,146.440,-0.041,0.007,0.996
1516040887293,2018-01-15T10.28.07.293,146.440,-0.040,0.007,0.999
1516040887293,2018-01-15T10.28.07.293,146.440,-0.042,0.006,0.997
1516040887311,2018-01-15T10.28.07.311,146.458,-0.042,0.007,1.000
1516040887311,2018-01-15T10.28.07.311,146.458,-0.042,0.007,0.996
1516040887311,2018-01-15T10.28.07.311,146.458,-0.043,0.005,1.000
1516040887319,2018-01-15T10.28.07.319,146.466,-0.042,0.005,0.998
1516040887319,2018-01-15T10.28.07.319,146.466,-0.042,0.008,0.994
1516040887319,2018-01-15T10.28.07.319,146.466,-0.042,0.005,0.996
1516040887341,2018-01-15T10.28.07.341,146.488,-0.041,0.006,1.000
1516040887341,2018-01-15T10.28.07.341,146.488,-0.042,0.008,0.998
1516040887341,2018-01-15T10.28.07.341,146.488,-0.041,0.007,0.996
1516040887349,2018-01-15T10.28.07.349,146.496,-0.039,0.010,0.996
1516040887349,2018-01-15T10.28.07.349,146.496,-0.042,0.006,1.000
1516040887349,2018-01-15T10.28.07.349,146.496,-0.042,0.007,0.999
1516040887371,2018-01-15T10.28.07.371,146.518,-0.038,0.007,0.998
1516040887371,2018-01-15T10.28.07.371,146.518,-0.040,0.005,1.000
1516040887371,2018-01-15T10.28.07.371,146.518,-0.040,0.009,0.999
1516040887379,2018-01-15T10.28.07.379,146.526,-0.040,0.006,1.000
1516040887379,2018-01-15T10.28.07.379,146.526,-0.041,0.005,1.001
1516040887379,2018-01-15T10.28.07.379,146.526,-0.041,0.007,1.000
1516040887401,2018-01-15T10.28.07.401,146.548,-0.039,0.007,0.998
1516040887401,2018-01-15T10.28.07.401,146.548,-0.042,0.008,0.999
1516040887401,2018-01-15T10.28.07.401,146.548,-0.039,0.005,0.999
1516040887406,2018-01-15T10.28.07.406,146.553,-0.039,0.004,0.997
1516040887406,2018-01-15T10.28.07.406,146.553,-0.042,0.004,1.000
1516040887406,2018-01-15T10.28.07.406,146.553,-0.042,0.004,1.002
1516040887431,2018-01-15T10.28.07.431,146.578,-0.040,0.003,1.001
1516040887431,2018-01-15T10.28.07.431,146.578,-0.039,0.004,1.001
1516040887431,2018-01-15T10.28.07.431,146.578,-0.037,0.004,0.996
1516040887436,2018-01-15T10.28.07.436,146.583,-0.042,0.005,0.999
1516040887436,2018-01-15T10.28.07.436,146.583,-0.038,0.005,0.998
1516040887436,2018-01-15T10.28.07.436,146.583,-0.041,0.004,1.003
1516040887461,2018-01-15T10.28.07.461,146.608,-0.040,0.007,1.000
1516040887461,2018-01-15T10.28.07.461,146.608,-0.038,0.007,0.999
1516040887461,2018-01-15T10.28.07.461,146.608,-0.038,0.007,0.997
1516040887469,2018-01-15T10.28.07.469,146.616,-0.038,0.008,0.999
1516040887469,2018-01-15T10.28.07.469,146.616,-0.042,0.008,0.999
1516040887469,2018-01-15T10.28.07.469,146.616,-0.041,0.007,0.997
1516040887491,2018-01-15T10.28.07.491,146.638,-0.038,0.006,1.000
1516040887491,2018-01-15T10.28.07.491,146.638,-0.038,0.010,0.998
1516040887491,2018-01-15T10.28.07.491,146.638,-0.039,0.009,1.000
1516040887499,2018-01-15T10.28.07.499,146.646,-0.044,0.005,0.999
1516040887499,2018-01-15T10.28.07.499,146.646,-0.042,0.003,1.004
1516040887499,2018-01-15T10.28.07.499,146.646,-0.039,0.006,1.000
1516040887521,2018-01-15T10.28.07.521,146.668,-0.037,0.007,0.998
1516040887521,2018-01-15T10.28.07.521,146.668,-0.043,0.006,0.996
1516040887521,2018-01-15T10.28.07.521,146.668,-0.042,0.003,0.999
1516040887530,2018-01-15T10.28.07.530,146.677,-0.043,0.006,1.001
1516040887530,2018-01-15T10.28.07.530,146.677,-0.043,0.007,0.997
1516040887530,2018-01-15T10.28.07.530,146.677,-0.038,0.004,0.996
1516040887551,2018-01-15T10.28.07.551,146.698,-0.039,0.006,0.999
1516040887551,2018-01-15T10.28.07.551,146.698,-0.040,0.005,1.000
1516040887551,2018-01-15T10.28.07.551,146.698,-0.039,0.001,0.996
1516040887559,2018-01-15T10.28.07.559,146.706,-0.038,0.008,0.999
1516040887559,2018-01-15T10.28.07.559,146.706,-0.038,0.004,0.998
1516040887559,2018-01-15T10.28.07.559,146.706,-0.040,0.005,1.002
1516040887581,2018-01-15T10.28.07.581,146.728,-0.040,0.004,0.998
1516040887581,2018-01-15T10.28.07.581,146.728,-0.037,0.004,0.996
1516040887581,2018-01-15T10.28.07.581,146.728,-0.043,0.006,0.998
1516040887589,2018-01-15T10.28.07.589,146.736,-0.039,0.009,0.998
1516040887589,2018-01-15T10.28.07.589,146.736,-0.038,0.006,0.999
1516040887589,2018-01-15T10.28.07.589,146.736,-0.041,0.006,1.002
1516040887611,2018-01-15T10.28.07.611,146.758,-0.042,0.010,1.000
1516040887611,2018-01-15T10.28.07.611,146.758,-0.042,0.010,0.998
1516040887611,2018-01-15T10.28.07.611,146.758,-0.042,0.004,0.998
1516040887616,2018-01-15T10.28.07.616,146.763,-0.039,0.004,1.000
1516040887616,2018-01-15T10.28.07.616,146.763,-0.042,0.005,0.999
1516040887616,2018-01-15T10.28.07.616,146.763,-0.039,0.006,0.999
1516040887641,2018-01-15T10.28.07.641,146.788,-0.036,0.006,1.000
1516040887641,2018-01-15T10.28.07.641,146.788,-0.042,0.005,0.995
1516040887641,2018-01-15T10.28.07.641,146.788,-0.042,0.004,0.995
